,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,2.0,3.0,5.0,0.02,False,55,0,55
1,,,,,,,320,280,40
2,,,,,,,886,860,26
3,,,,,,,870,862,8
4,,,,,,,306,305,1
5,,,,,,,58,58,0
6,,,,,,,5,5,0
7,,,,,,,1,0,1
8,,,,,,,13,0,13
9,,,,,,,54,24,30
10,,,,,,,232,189,43
11,,,,,,,660,625,35
12,,,,,,,898,886,12
13,,,,,,,521,517,4
14,,,,,,,121,121,0
15,,,,,,,2,2,0
16,,,,,,,1,0,1
17,,,,,,,5,0,5
18,,,,,,,62,44,18
19,,,,,,,209,182,27
20,,,,,,,435,396,39
21,,,,,,,743,721,22
22,,,,,,,661,652,9
23,,,,,,,242,241,1
24,,,,,,,82,82,0
25,,,,,,,42,42,0
26,,,,,,,25,19,6
27,,,,,,,41,27,14
28,,,,,,,160,143,17
29,,,,,,,313,283,30
30,,,,,,,570,540,30
31,,,,,,,779,768,11
32,,,,,,,430,427,3
33,,,,,,,155,155,0
34,,,,,,,38,37,1
35,,,,,,,12,9,3
36,,,,,,,18,2,16
37,,,,,,,120,100,20
38,,,,,,,310,274,36
39,,,,,,,640,612,28
40,,,,,,,758,738,20
41,,,,,,,484,478,6
42,,,,,,,135,135,0
43,,,,,,,33,33,0
44,,,,,,,4,0,4
45,,,,,,,10,0,10
46,,,,,,,82,58,24
47,,,,,,,308,283,25
48,,,,,,,526,503,23
49,,,,,,,628,608,20
50,,,,,,,486,476,10
51,,,,,,,281,279,2
52,,,,,,,126,125,1
53,,,,,,,52,51,1
54,,,,,,,9,1,8
55,,,,,,,46,30,16
56,,,,,,,177,144,33
57,,,,,,,336,305,31
58,,,,,,,585,561,24
59,,,,,,,698,683,15
60,,,,,,,389,388,1
61,,,,,,,203,201,2
62,,,,,,,48,47,1
63,,,,,,,16,11,5
64,,,,,,,40,29,11
65,,,,,,,165,141,24
66,,,,,,,301,273,28
67,,,,,,,521,504,17
68,,,,,,,544,526,18
69,,,,,,,466,455,11
70,,,,,,,287,283,4
71,,,,,,,122,119,3
72,,,,,,,51,46,5
73,,,,,,,43,33,10
74,,,,,,,99,78,21
75,,,,,,,203,182,21
76,,,,,,,415,392,23
77,,,,,,,533,507,26
78,,,,,,,493,479,14
79,,,,,,,421,417,4
80,,,,,,,193,189,4
81,,,,,,,94,92,2
82,,,,,,,20,11,9
83,,,,,,,41,26,15
84,,,,,,,183,162,21
85,,,,,,,374,352,22
86,,,,,,,564,536,28
87,,,,,,,582,570,12
88,,,,,,,382,376,6
89,,,,,,,243,242,1
90,,,,,,,98,92,6
91,,,,,,,71,64,7
92,,,,,,,114,105,9
93,,,,,,,150,136,14
94,,,,,,,259,235,24
95,,,,,,,457,438,19
96,,,,,,,614,596,18
